Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230860;1;-;2;-;-;-;2;2;1;-;-;-
230870;3;2;5;6;3;3;3;3;3;2;3;4
230880;-;-;-;-;-;1;-;-;-;-;-;-
230890;-;-;-;-;1;-;-;-;-;-;1;-
230900;-;1;-;1;2;1;1;-;-;1;1;2
230910;-;-;-;1;-;-;-;-;-;-;2;-
230920;1;-;-;1;-;2;-;-;1;-;1;1
230930;-;-;2;6;1;1;1;2;1;2;1;-
230940;-;1;-;-;1;-;-;-;-;2;2;1
230945;-;1;1;-;2;-;1;1;2;-;1;-
230950;-;-;-;-;2;2;-;-;1;3;-;2
230960;2;1;1;1;2;-;-;-;1;-;1;-
230970;1;2;1;2;1;1;1;2;-;2;2;1
230980;-;-;-;-;-;-;-;-;-;-;1;-
230990;1;-;-;-;1;-;-;-;1;-;-;1
231000;1;-;1;-;-;1;-;1;1;-;2;-
231010;-;2;1;-;2;-;-;-;-;1;-;1
231020;-;1;-;-;-;-;-;2;2;1;-;-
231025;1;-;2;-;1;2;2;1;-;2;3;1
231030;7;-;3;3;3;2;3;1;5;-;2;-
231040;3;-;-;-;-;1;-;-;-;-;-;-
231050;-;1;1;2;2;1;-;2;1;1;4;-
231060;-;-;-;1;-;1;-;-;-;1;-;1
231070;1;1;2;1;1;1;-;-;1;-;1;1
231080;1;1;-;-;1;1;-;2;-;1;1;1
231085;2;-;-;-;-;-;-;-;-;3;-;-
231090;1;2;1;2;-;-;-;-;3;-;-;1
231095;-;-;-;-;-;1;1;-;1;-;-;-
231100;1;-;1;-;2;-;-;3;-;-;-;2
231110;1;1;2;-;1;-;1;1;-;1;1;2
231120;1;-;-;-;1;-;-;-;-;-;-;2
231123;-;-;1;-;-;-;-;-;1;-;-;-
231126;-;-;-;-;1;-;-;1;1;1;-;1
231130;3;1;-;-;4;1;1;1;3;1;1;2
231135;-;1;-;-;2;-;-;-;-;-;-;1
231140;3;5;3;6;2;8;5;2;2;5;2;2
231150;-;-;1;1;-;2;1;-;1;2;1;-
231160;1;2;-;-;1;-;-;1;2;-;1;3
231170;1;-;-;-;-;1;1;1;-;-;1;1
231180;2;4;-;7;4;2;2;2;2;5;2;3
231190;-;1;2;3;-;-;3;-;1;-;1;2
231195;-;-;-;-;-;-;1;-;-;1;-;-
231220;1;-;-;-;3;-;-;1;-;3;-;1
231200;1;1;-;1;2;1;2;-;-;-;-;-
231210;-;1;1;-;-;-;-;-;-;-;-;1
231230;1;1;4;1;-;2;1;2;2;2;-;2
231240;-;-;1;3;1;1;5;-;-;-;1;1
231250;-;-;-;-;-;-;-;1;-;1;-;-
231260;-;1;1;-;-;-;-;-;-;-;2;-
231270;-;1;4;2;2;1;2;2;2;1;-;2
231290;2;10;2;7;3;1;1;3;1;4;1;3
231300;1;-;-;-;1;2;3;3;-;1;2;-
231310;-;-;2;2;3;2;1;2;2;-;-;-
231320;-;-;-;-;2;-;-;2;-;-;1;2
231325;-;-;-;-;-;-;-;-;-;-;-;1
231330;3;1;6;4;1;1;2;2;1;1;3;5
231335;-;-;1;-;-;1;-;1;-;1;-;-
231340;3;1;6;2;2;2;2;1;2;-;1;1
231350;2;-;2;1;-;-;-;-;2;1;1;1
231355;3;1;1;2;2;-;2;-;-;1;1;-
231360;-;1;2;2;1;1;-;2;3;-;-;-
231370;-;-;-;-;1;-;1;-;-;-;1;1
231375;-;2;1;1;2;-;1;-;1;1;-;-
231380;2;2;2;-;1;-;1;-;-;1;-;1
231390;-;-;1;-;-;-;1;1;-;4;-;-
231395;1;1;2;1;-;-;-;-;-;-;-;-
231400;-;-;3;2;1;1;-;1;-;-;-;-
231410;1;1;2;1;1;1;-;2;1;-;2;2
