Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230650;-;-;-;2;-;-;3;-;-;-;1;1
230655;1;1;1;2;1;1;1;2;2;-;1;1
230660;-;2;2;-;2;1;-;2;-;1;-;-
230670;-;1;-;1;-;1;-;1;3;1;2;-
230680;-;-;-;2;2;1;-;2;-;-;-;1
230690;2;-;1;2;2;2;-;3;1;1;1;2
230700;-;3;1;2;7;2;4;-;1;-;1;5
230710;-;-;1;1;1;1;1;2;2;3;-;4
230720;-;-;-;-;-;1;-;1;1;-;1;-
230725;-;1;1;-;-;-;-;1;-;-;-;-
230730;15;13;10;10;16;15;8;15;10;7;15;9
230740;1;1;1;4;2;2;4;-;1;-;1;2
230750;3;3;5;3;1;6;-;2;4;1;3;-
230760;2;3;1;1;2;4;2;-;2;2;2;-
230763;3;-;1;-;-;3;1;1;-;-;1;-
230765;10;8;9;4;6;8;6;3;3;5;5;5
230770;3;4;3;3;5;3;6;5;2;3;3;4
230780;2;2;4;1;-;-;1;-;3;-;1;-
230790;-;-;2;-;1;1;-;-;-;4;-;-
230800;5;2;5;4;6;2;4;1;1;6;-;2
230810;1;5;1;2;3;-;2;1;3;-;1;2
230820;-;3;1;1;-;-;1;1;2;-;-;-
230830;-;1;1;1;-;1;2;1;1;1;-;-
230835;-;-;2;-;-;-;-;-;1;-;-;1
230837;2;-;1;-;-;-;-;-;-;-;-;1
230840;2;1;-;3;1;-;1;1;1;2;1;1
230850;1;4;3;2;3;5;3;1;1;2;3;1
230860;-;1;1;-;1;1;-;2;-;-;-;-
230870;3;-;3;5;4;3;4;1;7;-;1;1
230880;-;-;-;-;2;1;-;-;2;1;1;-
230890;-;-;1;-;3;-;2;-;-;3;1;1
230900;1;2;-;3;2;1;-;2;3;1;2;-
230910;-;1;1;-;1;-;1;-;-;-;-;1
230920;1;-;-;1;-;-;1;-;-;2;-;1
230930;-;3;2;3;1;2;-;1;5;3;-;2
230940;1;3;-;-;-;1;-;1;1;-;1;2
230945;1;-;1;1;1;-;-;-;-;-;1;2
230950;-;-;-;2;-;1;3;-;2;3;-;-
230960;2;2;1;1;1;2;1;2;5;2;3;4
230970;1;-;4;2;2;2;2;-;3;1;-;1
230980;1;-;-;2;-;1;-;-;-;1;-;-
230990;-;1;-;2;-;1;-;2;-;-;-;1
231000;-;1;1;-;-;-;-;-;-;1;-;-
231010;-;-;-;-;-;1;-;-;-;1;-;-
231020;-;2;1;-;2;1;-;-;1;1;1;1
231025;-;1;-;2;2;1;-;2;-;1;-;1
231030;-;-;-;-;1;1;-;1;-;-;1;-
231040;1;-;1;3;-;-;1;-;-;-;-;1
231050;-;1;2;-;1;-;-;2;1;1;1;-
231060;-;-;-;-;-;1;-;-;-;-;-;-
231070;-;2;-;3;-;2;4;2;1;1;-;-
231080;1;-;1;2;1;-;-;-;-;1;2;1
231085;3;1;-;-;1;-;1;1;-;-;-;-
231090;-;1;-;1;2;1;3;-;1;3;2;1
231095;1;-;-;1;-;-;-;-;-;-;-;-
231100;1;-;1;2;1;-;-;1;-;-;1;-
231110;-;-;-;1;2;-;-;1;1;1;-;-
231120;-;-;1;-;-;-;-;-;-;-;-;-
231123;1;-;-;-;-;-;1;-;-;-;2;-
231126;-;-;-;1;2;-;-;-;-;-;-;-
231130;1;2;1;3;5;7;5;2;5;7;2;4
231135;1;1;1;-;2;1;-;1;-;1;-;-
231140;2;1;1;5;7;5;7;5;1;3;4;1
231150;1;-;-;-;-;3;-;-;-;-;-;1
231160;-;-;2;-;1;3;1;2;2;-;-;1
231170;-;1;1;-;3;2;1;2;2;2;-;1
231180;7;2;1;8;5;2;6;4;6;3;2;2
231190;2;2;1;1;-;-;2;1;1;-;1;-
231195;-;-;1;-;-;-;-;-;-;-;1;1
231220;1;2;1;2;1;2;3;2;3;-;2;2
231200;2;-;3;1;2;3;1;-;3;5;2;-
231210;1;2;1;-;-;-;-;-;-;-;1;1
231230;2;3;1;3;2;2;4;1;2;-;1;3
231240;-;3;2;5;1;2;3;1;1;1;1;4
231250;-;-;1;-;-;-;1;1;-;1;-;-
231260;-;-;-;2;1;-;-;-;1;1;-;-
231270;-;1;6;-;1;1;1;-;-;-;-;2
231280;-;-;3;1;-;-;-;-;-;-;-;-
231290;9;8;11;11;9;8;7;12;9;11;6;5
231300;-;-;2;-;-;1;-;2;1;-;1;1
231310;1;2;-;3;3;1;2;3;-;1;2;-
231320;1;4;1;2;3;1;-;1;3;2;1;1
231325;-;-;-;-;-;2;1;-;-;-;-;1
231330;2;5;2;3;4;1;2;3;3;-;2;1
231335;1;-;-;1;1;-;2;-;-;-;2;1
231340;5;6;3;4;2;1;-;1;1;5;5;1
231350;5;2;1;-;2;3;2;3;3;1;6;1
231355;-;-;-;1;2;-;-;1;-;-;1;-
231360;1;3;1;1;2;3;-;2;2;1;1;2
231370;1;1;1;1;-;-;-;1;-;1;1;-
231375;1;1;1;-;1;-;-;-;-;-;-;-
231380;-;-;1;-;-;-;1;1;1;-;1;1
231390;1;1;4;-;-;1;2;-;1;2;2;-
231395;-;2;-;1;1;-;-;-;1;1;2;-
231400;4;2;2;1;1;1;1;1;1;4;2;2
231410;2;2;2;5;1;2;3;-;3;5;1;2
